Ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,98,25,-104,0,-0.04346480025,0.03498852243,1.490147255,0
1,0,-12,-82,0.01188239482,0.02060770334,0.00004971734751,2.613547116,0
1,-20,3,-176,-0.02191119049,0.02000319645,0.000001324587419,0.9195614618,0
1,-64,-62,-106,-0.04584684254,0,0,1.818145808,0
1,66,-13,-12,0.000000003184271487,0,-0.03629860853,0.856948168,0
1,121,-20,130,0,-0.00194073771,0.009819053901,0.7136961832,0
1,88,-41,81,-0.002285424499,0.003607689823,-0.04412584782,2.869371343,0
1,115,-35,-166,0,-0.08720085416,0,0.2499060271,0
1,74,-32,-119,-0.0329607704,-0.09955418645,0,0.7695764233,0
1,146,71,-120,0,0,0,0.01921650714,0
1,-84,82,-85,-0.001482673403,0,0.0001440681952,1.377993987,0
1,86,45,87,0.02792895293,0,-0.001146705062,1.587031638,0
1,70,30,160,0.01778704957,0.000006865022269,0,1.171270418,0
1,10,13,-62,0.1185062346,-0.1108498094,-0.04903814633,2.482040571,0
1,153,58,-65,0.00298059458,0,0,1.232527921,0
1,-135,3,102,0.1117085361,-0.0001170101716,0.0933778103,0.1743742629,0
1,134,9,137,0,-0.07005324511,-0.001698337707,0.1737017698,0
1,-90,11,-157,0,-0.01338434052,-0.0513035418,2.116313195,0
1,-117,-66,173,0.08571537137,-0.001697491373,-0.06475109052,2.140658689,0
1,79,53,-9,0,-0.07456817495,0.004071426931,1.653999217,0
1,-18,-54,-145,-0.1050424469,0.03139873115,-0.03183153962,0.829911112,0
1,-108,18,-65,-0.0002530022836,-0.1056872433,-0.08277135702,0.3634917365,0
1,122,-38,158,0,-0.02818881663,-0.009089856891,1.944334985,0
1,79,-68,53,0.01138650462,0.0221287655,0,0.1277063643,0
1,-111,-75,141,-0.05233853283,-0.001624048143,0.01069910309,2.196358638,0
1,86,-56,-28,0.09065309822,-0.0000379822427,0,0.9856849372,0
1,-44,76,-1,-0.001123030111,0,-0.001714119061,0.4056506384,0
1,128,-44,-70,0.03493340578,0.04651786126,0.00626264202,1.703859556,0
1,148,84,119,-0.0004710261405,0,0.09659765598,1.945160261,0
1,-114,71,128,0,0,0,1.483007236,0
1,-66,19,-83,0,0,-0.006361361647,1.789397488,0
1,111,75,151,0,-0.1052128422,-0.05281263368,1.757077362,0
1,77,-62,-113,-0.001600182477,0.003076981753,0.004815676303,0.6026988898,0
1,-102,-78,7,-0.0000182414718,-0.005214662994,-0.0765091713,0.07755434303,0
1,-120,-58,51,-0.01665316065,0,0.00005609830454,1.90558333,0
1,-19,45,163,0,0,-0.04015215408,0.9856099191,0
1,-169,28,-52,0,-0.00008827825479,0.01167209098,2.484543944,0
1,-106,28,-136,0.02433337314,0.1105426611,-0.03708901899,1.25852053,0
1,157,-43,-131,-0.01266876493,0,0.009477105434,1.48913786,0
1,29,86,151,0.02885129161,0,-0.093085064,1.435391352,0
1,54,9,-95,-0.005947044026,-0.007009178602,0.0008004064393,1.258278142,0
