# Model Roll	Model Pitch 	Ref Roll 	Ref Pitch
1.049204864501953125e+02	-2.766096115112304688e+01	9.001361375465948811e+01	-4.535894613241293882e+01
1.046115570068359375e+02	-2.753687286376953125e+01	8.859425237919622020e+01	-4.484305151917037335e+01
1.043487930297851562e+02	-2.743662643432617188e+01	8.717182714127928023e+01	-4.432474636725206096e+01
1.040420532226562500e+02	-2.735574722290039062e+01	8.574664442715403823e+01	-4.380427173052561329e+01
1.036787109375000000e+02	-2.727939414978027344e+01	8.431897998444132725e+01	-4.328184455747176429e+01
1.032781677246093750e+02	-2.720895957946777344e+01	8.288908198599987998e+01	-4.275766010172339548e+01
1.028516845703125000e+02	-2.714706611633300781e+01	8.145717378740258141e+01	-4.223189409154987572e+01
1.024062881469726562e+02	-2.709534835815429688e+01	8.002345640866501242e+01	-4.170470468239358297e+01
1.019459075927734375e+02	-2.705403518676757812e+01	7.858811076780121141e+01	-4.117623421415290608e+01
1.014724578857421875e+02	-2.702217292785644531e+01	7.715129969102378027e+01	-4.064661079273645328e+01
1.009874954223632812e+02	-2.700002670288085938e+01	7.571316972192408912e+01	-4.011594971346150373e+01
1.004919281005859375e+02	-2.698785591125488281e+01	7.427385274973437390e+01	-3.958435474211403715e+01
9.999552917480468750e+01	-2.698575592041015625e+01	7.283346747476362282e+01	-3.905191926790136847e+01
9.951862335205078125e+01	-2.699328613281250000e+01	7.139212072728994940e+01	-3.851872734110988716e+01
9.904344177246093750e+01	-2.700924110412597656e+01	6.994990865456364304e+01	-3.798485460699770044e+01
9.856199645996093750e+01	-2.703398895263671875e+01	6.850691778910996277e+01	-3.745036914629672964e+01
9.806958770751953125e+01	-2.706774711608886719e+01	6.706322601020166019e+01	-3.691533223166580768e+01
9.756388854980468750e+01	-2.711047935485839844e+01	6.561890340918418474e+01	-3.637979900849795456e+01
9.704391479492187500e+01	-2.716201400756835938e+01	6.417401306826846508e+01	-3.584381910764683710e+01
9.650949859619140625e+01	-2.722211265563964844e+01	6.272861176144429862e+01	-3.530743719688082649e+01
9.596094512939453125e+01	-2.729049301147460938e+01	6.128275058530255848e+01	-3.477069347719138648e+01
9.539875030517578125e+01	-2.736685371398925781e+01	5.983647552677498993e+01	-3.423362412947100353e+01
9.482360076904296875e+01	-2.745088577270507812e+01	5.838982797410017156e+01	-3.369626171652267743e+01
9.423618316650390625e+01	-2.754228973388671875e+01	5.694284517669283474e+01	-3.315863554486921316e+01
9.363720703125000000e+01	-2.764076805114746094e+01	5.549556065902623203e+01	-3.262077199038098740e+01
9.302738189697265625e+01	-2.774602699279785156e+01	5.404800459312629357e+01	-3.208269479134170155e+01
9.240737152099609375e+01	-2.785777473449707031e+01	5.260020413381634796e+01	-3.154442531220623636e+01
9.177784729003906250e+01	-2.797571945190429688e+01	5.115218372043739237e+01	-3.100598278098443217e+01
9.113942718505859375e+01	-2.809956550598144531e+01	4.970396534839634484e+01	-3.046738450288480138e+01
9.049275207519531250e+01	-2.822902488708496094e+01	4.825556881355940675e+01	-2.992864605259508792e+01
8.983843231201171875e+01	-2.836377716064453125e+01	4.680701193220615153e+01	-2.938978144733435727e+01
8.917704772949218750e+01	-2.850352668762207031e+01	4.535831073898823007e+01	-2.885080330259963333e+01
8.850920867919921875e+01	-2.864795494079589844e+01	4.390947966509209266e+01	-2.831172297233847601e+01
8.783546447753906250e+01	-2.879673767089843750e+01	4.246053169858556942e+01	-2.777255067510332509e+01
8.715639495849609375e+01	-2.894954109191894531e+01	4.101147852872969679e+01	-2.723329560759170320e+01
8.647257995605468750e+01	-2.910603523254394531e+01	3.956233067585940688e+01	-2.669396604683127805e+01
8.578453826904296875e+01	-2.926589202880859375e+01	3.811309760827614923e+01	-2.615456944214684754e+01
8.509283447265625000e+01	-2.942874526977539062e+01	3.666378784745121067e+01	-2.561511249793089462e+01
8.439799499511718750e+01	-2.959424400329589844e+01	3.521440906270878202e+01	-2.507560124813654667e+01
8.369213104248046875e+01	-2.975975227355957031e+01	3.376496815644058103e+01	-2.453604112332165244e+01
8.297778320312500000e+01	-2.991964721679687500e+01	3.231547134079921335e+01	-2.399643701098829851e+01
8.225605773925781250e+01	-3.007382202148437500e+01	3.086592420672198855e+01	-2.345679330988819444e+01
8.152754211425781250e+01	-3.022252464294433594e+01	2.941633178605248489e+01	-2.291711397889815061e+01
8.079272460937500000e+01	-3.036595916748046875e+01	2.796669860744992775e+01	-2.237740258100702562e+01
8.005200958251953125e+01	-3.050431823730468750e+01	2.651702874670763421e+01	-2.183766232290500753e+01
7.930574035644531250e+01	-3.063774871826171875e+01	2.506732587203957152e+01	-2.129789609061316114e+01
7.855416107177734375e+01	-3.076637649536132812e+01	2.361759328483829634e+01	-2.075810648155055560e+01
7.779751586914062500e+01	-3.089026451110839844e+01	2.216783395635714626e+01	-2.021829583339414427e+01
7.641390228271484375e+01	-3.083961677551269531e+01	2.071805056072411588e+01	-1.967846625005346795e+01
7.456394958496093750e+01	-3.064347267150878906e+01	1.934824550465438620e+01	-1.921061962504688481e+01
7.229367828369140625e+01	-3.035686874389648438e+01	1.805042095419162251e+01	-1.880755766254087291e+01
6.962577819824218750e+01	-3.002792549133300781e+01	1.681737885877514316e+01	-1.846280189628542701e+01
6.658625030517578125e+01	-2.969274902343750000e+01	1.564264097290030442e+01	-1.817052170665567701e+01
6.320291137695312500e+01	-2.937901687622070312e+01	1.452037687561296231e+01	-1.792546953598872861e+01
5.952601623535156250e+01	-2.909471130371093750e+01	1.344533918805436201e+01	-1.772292258238858764e+01
5.567678070068359375e+01	-2.880113601684570312e+01	1.241280526925160110e+01	-1.755863032414834635e+01
5.171970367431640625e+01	-2.851939392089843750e+01	1.141852474232911518e+01	-1.742876729173219985e+01
4.772082138061523438e+01	-2.827108192443847656e+01	1.045867226809887818e+01	-1.732989056255769711e+01
4.374446487426757812e+01	-2.807121467590332031e+01	9.529805041291675494e+00	-1.725890150630059239e+01
3.986224365234375000e+01	-2.794170951843261719e+01	8.628824537165181496e+00	-1.721301135566928764e+01
3.638621902465820312e+01	-2.784957695007324219e+01	7.752942083451348942e+00	-1.718971022010112293e+01
3.337974166870117188e+01	-2.778396034240722656e+01	6.899647875108890105e+00	-1.718673919808978567e+01
3.080274009704589844e+01	-2.775163078308105469e+01	6.066683087600686974e+00	-1.720206527827944853e+01
2.859852409362792969e+01	-2.775931739807128906e+01	5.252014778843292930e+00	-1.723385875045013194e+01
2.670963287353515625e+01	-2.781043052673339844e+01	4.453813300961657617e+00	-1.728047287540383792e+01
2.508347511291503906e+01	-2.790641784667968750e+01	3.670431970868184290e+00	-1.734042558786224220e+01
2.367459487915039062e+01	-2.804751396179199219e+01	2.900388773784049690e+00	-1.741238302907471791e+01
2.244495391845703125e+01	-2.823314666748046875e+01	2.142349896408340282e+00	-1.749514472616588989e+01
2.118606758117675781e+01	-2.846256446838378906e+01	1.395114906770193342e+00	-1.758763025354803489e+01
1.991274261474609375e+01	-2.873565483093261719e+01	6.576034160958600383e-01	-1.768886722819191704e+01
1.864213943481445312e+01	-2.904956626892089844e+01	-7.115692551101812646e-02	-1.779798050537147702e+01
1.738674736022949219e+01	-2.940171051025390625e+01	-7.920412329572654730e-01	-1.791418245483311367e+01
1.615546798706054688e+01	-2.978982353210449219e+01	-1.505837109658868966e+00	-1.803676420934851166e+01
1.495439338684082031e+01	-3.021174049377441406e+01	-2.213253398690241625e+00	-1.816508778841246041e+01
1.378734683990478516e+01	-3.066537475585937500e+01	-2.914928058818549328e+00	-1.829857900956994499e+01
1.265642642974853516e+01	-3.114864730834960938e+01	-3.611435252934022344e+00	-1.843672110861162494e+01
1.156235218048095703e+01	-3.165950775146484375e+01	-4.303291727637883035e+00	-1.857904899774912977e+01
1.050485515594482422e+01	-3.219594955444335938e+01	-4.990962554871460455e+00	-1.872514409797292956e+01
9.482892990112304688e+00	-3.275600814819335938e+01	-5.674866299381599255e+00	-1.887462968817438380e+01
8.494909286499023438e+00	-3.333778381347656250e+01	-6.355379669440741175e+00	-1.902716671935559489e+01
7.540360927581787109e+00	-3.393881607055664062e+01	-7.032841702493979774e+00	-1.918245004741865500e+01
6.619655132293701172e+00	-3.455636596679687500e+01	-7.707557532241921194e+00	-1.934020504267540019e+01
5.730012416839599609e+00	-3.518959426879882812e+01	-8.379801779015028984e+00	-1.950018453840655752e+01
4.868424415588378906e+00	-3.583738327026367188e+01	-9.049821601110867419e+00	-1.966216608456465309e+01
3.427138328552246094e+00	-3.564797210693359375e+01	-9.717839440997071421e+00	-1.982594947610682468e+01
1.417839050292968750e+00	-3.488702011108398438e+01	-1.016105549689465093e+01	-1.993535452849478773e+01
-8.741022348403930664e-01	-3.367490005493164062e+01	-1.040194994720252808e+01	-1.999581907564392935e+01
-3.232476234436035156e+00	-3.217661666870117188e+01	-1.046075495247958109e+01	-2.001223716807821162e+01
-5.632861137390136719e+00	-3.069478797912597656e+01	-1.035567945722891281e+01	-1.998901345126907714e+01
-7.874226570129394531e+00	-2.925504875183105469e+01	-1.010311151150336251e+01	-1.993011210614082529e+01
-9.865153312683105469e+00	-2.788130760192871094e+01	-9.717800360350340227e+00	-1.983910089552551526e+01
-1.157211780548095703e+01	-2.658626556396484375e+01	-9.213020324312632070e+00	-1.971919080597158569e+01
-1.299858283996582031e+01	-2.537585449218750000e+01	-8.600718291878651556e+00	-1.957327172537306126e+01
-1.416015052795410156e+01	-2.425203704833984375e+01	-7.891646462688125752e+00	-1.940394455283448494e+01
-1.508148288726806641e+01	-2.321384048461914062e+01	-7.095481816416616461e+00	-1.921355009754981680e+01
-1.579079341888427734e+01	-2.225898742675781250e+01	-6.220933634772273457e+00	-1.900419508779354771e+01
-1.631595230102539062e+01	-2.138460159301757812e+01	-5.275840271292373984e+00	-1.877777557901293903e+01
-1.668261337280273438e+01	-2.058759880065917969e+01	-4.267256244160424039e+00	-1.853599802111040518e+01
-1.691353034973144531e+01	-1.986493492126464844e+01	-3.201530619741713934e+00	-1.828039821899811557e+01
-1.702838325500488281e+01	-1.921370315551757812e+01	-2.084377557764818700e+00	-1.801235839709704578e+01
-1.704401779174804688e+01	-1.863120269775390625e+01	-9.209398019856837037e-01	-1.773312255738609622e+01
-1.697465896606445312e+01	-1.811496734619140625e+01	2.841541782155583284e-01	-1.744381030164613122e+01
-1.683234214782714844e+01	-1.766274070739746094e+01	1.526738760396691763e+00	-1.714542927148015750e+01
-1.662712860107421875e+01	-1.727246665954589844e+01	2.803064884359699693e+00	-1.683888634433091269e+01
-1.636749267578125000e+01	-1.694227981567382812e+01	4.109758395926422558e+00	-1.652499770989652461e+01
-1.606053733825683594e+01	-1.667046356201171875e+01	5.443782556336452139e+00	-1.620449793890560031e+01
-1.571224975585937500e+01	-1.645544052124023438e+01	6.802404300705489959e+00	-1.587804814501379980e+01
-1.532766151428222656e+01	-1.629573440551757812e+01	8.183163870637622850e+00	-1.554624333051116025e+01
-1.491102886199951172e+01	-1.619000625610351562e+01	9.583847483576530379e+00	-1.520961899745877766e+01
-1.446595668792724609e+01	-1.613696289062500000e+01	1.100246273522156670e+01	-1.486865709771162614e+01
-1.399550533294677734e+01	-1.613539123535156250e+01	1.243721646170208928e+01	-1.452379138793919111e+01
-1.350228691101074219e+01	-1.618415641784667969e+01	1.388649481553455622e+01	-1.417541224914400289e+01
-1.298853015899658203e+01	-1.628216743469238281e+01	1.534884533398378714e+01	-1.382387102422831404e+01
-1.245614147186279297e+01	-1.642838096618652344e+01	1.682296080058810261e+01	-1.346948392180417819e+01
-1.190676784515380859e+01	-1.662179756164550781e+01	1.830766472053197091e+01	-1.311253552962252833e+01
-1.134185123443603516e+01	-1.686146545410156250e+01	1.980189824848145719e+01	-1.275328197665897356e+01
-1.076433658599853516e+01	-1.714649963378906250e+01	2.130470842363600426e+01	-1.239195377899178752e+01
-1.017475318908691406e+01	-1.747605705261230469e+01	2.281523758127509538e+01	-1.202875840109129335e+01
-9.573475837707519531e+00	-1.784926414489746094e+01	2.433271382315027509e+01	-1.166388256098085918e+01
-8.960960388183593750e+00	-1.826529884338378906e+01	2.585644244083792742e+01	-1.129749430488148221e+01
-8.383866310119628906e+00	-1.878008079528808594e+01	2.738579819675682359e+01	-1.092974487439207465e+01
-7.840670585632324219e+00	-1.940384101867675781e+01	2.892021837708382037e+01	-1.056077038695157100e+01
-7.312666893005371094e+00	-2.011800575256347656e+01	3.045919653937811944e+01	-1.019069334825515938e+01
-6.791265964508056641e+00	-2.090937805175781250e+01	3.200227688544300264e+01	-9.819624013428391862e+00
-6.271424293518066406e+00	-2.176826477050781250e+01	3.354904919690137888e+01	-9.447661612084324645e+00
-5.750363349914550781e+00	-2.268749046325683594e+01	3.509914427721391661e+01	-9.074895450874656433e+00
-5.226724624633789062e+00	-2.366165161132812500e+01	3.665222984949520679e+01	-8.701405905785945194e+00
-4.700041294097900391e+00	-2.468658828735351562e+01	3.820800686454836637e+01	-8.327265315206089369e+00
-4.170352458953857422e+00	-2.575906753540039062e+01	3.976620617809620484e+01	-7.952538783684168777e+00
-3.625678300857543945e+00	-2.687045097351074219e+01	4.132658556028926711e+01	-7.577284905314494168e+00
-3.048470020294189453e+00	-2.800808143615722656e+01	4.288892700426302440e+01	-7.201556414781789428e+00
-2.450251579284667969e+00	-2.917190933227539062e+01	4.445303430383940224e+01	-6.825400773302317425e+00
-1.838565230369567871e+00	-3.036332893371582031e+01	4.601873087345815350e+01	-6.448860695970834556e+00
-1.218333125114440918e+00	-3.158370018005371094e+01	4.758585778611502803e+01	-6.071974626372432127e+00
-5.927842855453491211e-01	-3.283419418334960938e+01	4.915427200750620074e+01	-5.694777163733871994e+00
3.588141128420829773e-02	-3.411582946777343750e+01	5.072384480675826524e+01	-5.317299447359220999e+00
6.660482883453369141e-01	-3.542943954467773438e+01	5.229446032608512951e+01	-4.939569502621986352e+00
1.296363353729248047e+00	-3.677573776245117188e+01	5.386601429347929582e+01	-4.561612552358518258e+00
1.925481557846069336e+00	-3.815534591674804688e+01	5.543841286413405101e+01	-4.183451297121389523e+00
2.551832199096679688e+00	-3.956886291503906250e+01	5.701157157772332340e+01	-3.805106167407965589e+00
3.173450946807861328e+00	-4.101687240600585938e+01	5.858541441995367194e+01	-3.426595550665906931e+00
3.787776231765747070e+00	-4.250002288818359375e+01	6.015987297796100108e+01	-3.047935995598056280e+00
4.391472816467285156e+00	-4.401905059814453125e+01	6.173488568016757938e+01	-2.669142396036972897e+00
4.980188369750976562e+00	-4.557485580444335938e+01	6.331039711215350252e+01	-2.290228156431989959e+00
5.548368453979492188e+00	-4.716855239868164062e+01	6.488635740094083815e+01	-1.911205340787518026e+00
6.088965415954589844e+00	-4.880150985717773438e+01	6.646272166084942512e+01	-1.532084806707495472e+00
6.593128204345703125e+00	-5.047546005249023438e+01	6.803944949476716886e+01	-1.152876326035508159e+00
7.049886703491210938e+00	-5.219259262084960938e+01	6.961650454529312526e+01	-7.735886934306811513e-01
7.445703029632568359e+00	-5.395565795898437500e+01	7.119385409076649296e+01	-3.942298240863290615e-01
7.764018535614013672e+00	-5.576810073852539062e+01	7.277146868169251093e+01	-1.480684167641456613e-02
7.984504222869873047e+00	-5.763404464721679688e+01	7.434932181352594682e+01	3.646738424925061173e-01
8.081817626953125000e+00	-5.955803298950195312e+01	7.592738963217603043e+01	7.442064582444917198e-01
8.027797698974609375e+00	-6.154722976684570312e+01	7.750565066896110977e+01	1.123785812421357777e+00
7.787719249725341797e+00	-6.361115646362304688e+01	7.908408560206767390e+01	1.503407231180494019e+00
7.319450378417968750e+00	-6.576107025146484375e+01	8.066267704186358856e+01	1.883066508063683919e+00
6.556905746459960938e+00	-6.800592041015625000e+01	8.224140933767991157e+01	2.262759857258623608e+00
5.411477088928222656e+00	-7.035189056396484375e+01	8.382026840391459643e+01	2.642483871534077267e+00
3.715776681900024414e+00	-7.275601959228515625e+01	8.539924156352581974e+01	3.022235484381911697e+00
9.220152497291564941e-01	-7.494840240478515625e+01	8.697831740717593618e+01	3.402011935944960541e+00
-4.070353984832763672e+00	-7.661341094970703125e+01	8.855748566646101949e+01	3.781810742351692234e+00
-1.320430088043212891e+01	-7.749676513671875000e+01	9.013673709981759430e+01	4.161629668117748260e+00
